UID_NUCCORE	ACC_NUCCORE	Description_NUCCORE	CreateDate_NUCCORE	Topology_NUCCORE	Completeness_NUCCORE	TaxonID_NUCCORE	Genome_NUCCORE	Length_NUCCORE	Source_NUCCORE	UID_ASSEMBLY	Status_ASSEMBLY	SeqReleaseDate_ASSEMBLY	SubmissionDate_ASSEMBLY	Latest_ASSEMBLY	UID_BIOSAMPLE	ACC_BIOSAMPLE	Location_BIOSAMPLE	Coordinates_BIOSAMPLE	IsolationSource_BIOSAMPLE	Host_BIOSAMPLE	SamplType_BIOSAMPLE	taxon_name	taxon_rank	lineage	taxon_species_id	taxon_species_name	taxon_genus_id	taxon_genus_name	taxon_family_id	taxon_family_name	taxon_order_id	taxon_order_name	taxon_class_id	taxon_class_name	taxon_phylum_id	taxon_phylum_name	taxon_superkingdom_id	taxon_superkingdom_name	loc_lat	loc_lng	loc_parsed	GC_NUCCORE	Identical	OldVersion	hits_rMLST	hitscount_rMLST	D1	D2	plasmidfinder	pmlst
1028896270	NZ_CP015504.1	Klebsiella pneumoniae strain SKGH01 plasmid unnamed 4, complete sequence	2016/05/17	circular	complete	573	plasmid	56230	RefSeq	740771	Complete Genome	2016/05/16 00:00	2016/05/16 00:00	True	4917370	SAMN04917370	United Arab Emirates	23.8531860522681 N 54.67620849609375 E	Urine sample	Homo sapiens		Klebsiella pneumoniae	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella	573	Klebsiella pneumoniae	570	Klebsiella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	23.8531860522681	54.6762084960938		52.9699448692869	CP015504.1			0	19.280012	14.183072		
1028895705	NZ_CP015503.1	Klebsiella pneumoniae strain SKGH01 plasmid unnamed 3, complete sequence	2016/05/17	circular	complete	573	plasmid	84941	RefSeq	740771	Complete Genome	2016/05/16 00:00	2016/05/16 00:00	True	4917370	SAMN04917370	United Arab Emirates	23.8531860522681 N 54.67620849609375 E	Urine sample	Homo sapiens		Klebsiella pneumoniae	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella	573	Klebsiella pneumoniae	570	Klebsiella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	23.8531860522681	54.6762084960938		52.7495555738689	CP015503.1			0	0.32695287	5.3352394	IncFII_1, AY458016, 	IncF RST(F2:A-:B-):FIA(-);FIB(-);FIC(-);FII(2);FIIK(-);FIIS(-);FIIY(-)
1028895197	NZ_CP015502.1	Klebsiella pneumoniae strain SKGH01 plasmid unnamed 2, complete sequence	2016/05/17	circular	complete	573	plasmid	140874	RefSeq	740771	Complete Genome	2016/05/16 00:00	2016/05/16 00:00	True	4917370	SAMN04917370	United Arab Emirates	23.8531860522681 N 54.67620849609375 E	Urine sample	Homo sapiens		Klebsiella pneumoniae	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella	573	Klebsiella pneumoniae	570	Klebsiella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	23.8531860522681	54.6762084960938		52.122464045885	CP015502.1			0	16.476065	1.958561	IncFII(pKPX1)_1, AP012055, 	IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)
1028894706	NZ_CP015501.1	Klebsiella pneumoniae strain SKGH01 plasmid unnamed 1, complete sequence	2016/05/17	circular	complete	573	plasmid	281190	RefSeq	740771	Complete Genome	2016/05/16 00:00	2016/05/16 00:00	True	4917370	SAMN04917370	United Arab Emirates	23.8531860522681 N 54.67620849609375 E	Urine sample	Homo sapiens		Klebsiella pneumoniae	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella	573	Klebsiella pneumoniae	570	Klebsiella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	23.8531860522681	54.6762084960938		46.7996728190903	CP015501.1			0	15.645054	-0.083044	IncHI1B(pNDM-MAR)_1, JN420336, |IncFIB(pNDM-Mar)_1, JN420336, 	IncHI1 MLST(-):HCM1_043(-);HCM1_064(-);HCM1_099(-);HCM1_116(-);HCM1_178ac(-);HCM1_259(-);(-)|IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)
981999907	NZ_CP014009.1	Klebsiella pneumoniae subsp. pneumoniae strain RJF293 plasmid pRJF293, complete sequence	2016/01/24	circular	complete	72407	plasmid	224263	RefSeq	626371	Complete Genome	2016/01/22 00:00	2016/01/22 00:00	True	4377969	SAMN04377969	China: Shanghai	31.12 N 121.27 E	blood	Homo sapiens		Klebsiella pneumoniae subsp. pneumoniae	subspecies	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella; Klebsiella pneumoniae	573	Klebsiella pneumoniae	570	Klebsiella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	31.12	121.27		50.1166041656448	CP014009.1			0	15.309721	0.98154956	IncHI1B(pNDM-MAR)_1, JN420336, |repB_KLEB_VIR, AP006726, 	IncHI1 MLST(-):HCM1_043(-);HCM1_064(-);HCM1_099(-);HCM1_116(-);HCM1_178ac(-);HCM1_259(-);(-)
765472463	NZ_CP010373.2	Escherichia coli strain 6409 plasmid p6409-202.186kb, complete sequence	2015/01/21	circular	complete	562	plasmid	193908	RefSeq	302141	Complete Genome	2015/02/27 00:00	2015/02/27 00:00	True	3263950	SAMN03263950	Colombia	1.12 N 77.16 W	excreted bodily substance	Homo sapiens		Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	1.12	-77.16		52.8276295975411	CP010373.2			0	2.0364585	9.343449	IncC_1, JN157804, 	
749205894	NZ_CP010305.1	Escherichia coli O157:H7 str. SS52 plasmid p0157, complete sequence	2015/01/21	circular	complete	1330457	plasmid	94730	RefSeq	235471	Complete Genome	2014/12/18 00:00	2014/12/18 00:00	True	3265100	SAMN03265100	USA: Western States	35.20 N 97.20 W	Cattle feces			Escherichia coli O157:H7 str. SS52	strain	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia; Escherichia coli; Escherichia coli O157:H7	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	35.2	-97.2		47.8707906682149	CP010305.1			0	8.340118	-7.726111	IncFIB(AP001918)_1, AP001918, |IncFIA_1, AP001918, |IncFII_1, AY458016, 	IncF RST(F23:A-:B3):FIA(20?);FIB(3);FIC(3?);FII(23);FIIK(-);FIIS(-);FIIY(-)
749197697	NZ_CP010372.1	Escherichia coli strain 6409 plasmid p6409-151.583kb, complete sequence	2015/01/21	circular	complete	562	plasmid	151583	RefSeq	302141	Complete Genome	2015/02/27 00:00	2015/02/27 00:00	True	3263950	SAMN03263950	Colombia	1.12 N 77.16 W	excreted bodily substance	Homo sapiens		Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	1.12	-77.16		51.9405210346807	CP010372.1			0	-1.3175266	5.6968226	IncFIA_1, AP001918, |IncFIC(FII)_1, AP001918, |IncFII_1, AY458016, |IncFIB(AP001918)_1, AP001918, 	IncF RST(F-:A-:B1):FIA(4,20);FIB(1);FIC(3?);FII(31,36);FIIK(-);FIIS(-);FIIY(-)
1897933112	NZ_LC523991.1	Rhodocyclaceae bacterium SHINM1 plasmid pSHINM1, complete sequence	2020/08/31	circular	complete	1751046	plasmid	9965	RefSeq						11337948	SAMD00098160	Japan:Saitama, Fukaya, Koyama River, Shinmei Bridge	36.2308 N 139.3088 E				Rhodocyclaceae bacterium SHINM1	species	cellular organisms; Bacteria; Proteobacteria; Betaproteobacteria; Rhodocyclales; Rhodocyclaceae; unclassified Rhodocyclaceae	1751046	Rhodocyclaceae bacterium SHINM1			75787	Rhodocyclaceae	206389	Rhodocyclales	28216	Betaproteobacteria	1224	Proteobacteria	2	Bacteria	36.2308	139.3088		51.0486703462117	LC523991.1			0	19.06409	16.229872		
1897847898	NZ_CP021131.1	Meiothermus taiwanensis strain WR-220 plasmid pMtWR-220, complete sequence	2020/08/31	circular	complete	172827	plasmid	271068	RefSeq	1978891	Complete Genome	2018/06/06 00:00	2018/06/06 00:00	True	6887813	SAMN06887813	Taiwan					Meiothermus taiwanensis	species	cellular organisms; Bacteria; Terrabacteria group; Deinococcus-Thermus; Deinococci; Thermales; Thermaceae; Meiothermus	172827	Meiothermus taiwanensis	65551	Meiothermus	188786	Thermaceae	68933	Thermales	188787	Deinococci	1297	Deinococcus-Thermus	2	Bacteria	23.5982979	120.8353631	Taiwan	64.9504921274367	CP021131.1			0	3.3945484	1.2643272		
1897679130	NZ_CP060511.1	Salmonella enterica strain SLR1_7697 plasmid pS7697-3, complete sequence	2020/08/30	circular	complete	28901	plasmid	2978	RefSeq	7964881	Complete Genome	2020/08/30 00:00	2020/08/30 00:00	True	15666303	SAMN15666303	Russia	missing	missing	missing		Salmonella enterica	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Salmonella	28901	Salmonella enterica	590	Salmonella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	64.6863136	97.7453061	Russia	48.2202820685023	CP060511.1			0	10.7864065	9.99261	Col(pHAD28)_1, KU674895, 	
1897679129	NZ_CP060510.1	Salmonella enterica strain SLR1_7697 plasmid pS7697-2, complete sequence	2020/08/30	circular	complete	28901	plasmid	3372	RefSeq	7964881	Complete Genome	2020/08/30 00:00	2020/08/30 00:00	True	15666303	SAMN15666303	Russia	missing	missing	missing		Salmonella enterica	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Salmonella	28901	Salmonella enterica	590	Salmonella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	64.6863136	97.7453061	Russia	55.1304863582444	CP060510.1			0	9.382571	20.872522		
1897679128	NZ_CP060509.1	Salmonella enterica strain SLR1_7697 plasmid pS7697-1, complete sequence	2020/08/30	circular	complete	28901	plasmid	209422	RefSeq	7964881	Complete Genome	2020/08/30 00:00	2020/08/30 00:00	True	15666303	SAMN15666303	Russia	missing	missing	missing		Salmonella enterica	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Salmonella	28901	Salmonella enterica	590	Salmonella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	64.6863136	97.7453061	Russia	51.8913963193934	CP060509.1			0	1.7891122	9.778854	IncC_1, JN157804, 	
1897679072	NZ_CP060514.1	Salmonella enterica strain SLR1_7966 plasmid pS7966-2, complete sequence	2020/08/30	linear	complete	28901	plasmid	41605	RefSeq	7964891	Complete Genome	2020/08/30 00:00	2020/08/30 00:00	True	15666302	SAMN15666302	Russia	missing	missing	missing		Salmonella enterica	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Salmonella	28901	Salmonella enterica	590	Salmonella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	64.6863136	97.7453061	Russia	34.5487321235428	CP060514.1			0	-6.7225647	12.168299		
1897679071	NZ_CP060513.1	Salmonella enterica strain SLR1_7966 plasmid pS7966-1, complete sequence	2020/08/30	circular	complete	28901	plasmid	254662	RefSeq	7964891	Complete Genome	2020/08/30 00:00	2020/08/30 00:00	True	15666302	SAMN15666302	Russia	missing	missing	missing		Salmonella enterica	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Salmonella	28901	Salmonella enterica	590	Salmonella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	64.6863136	97.7453061	Russia	49.5429235614265	CP060513.1			0	10.928465	-6.9086943	IncFIB(pN55391)_1, CP016411, 	IncF RST(F-:A-:B-):FIA(-);FIB(-);FIC(-);FII(-);FIIK(-);FIIS(-);FIIY(-)
1897678948	NZ_CP060521.1	Salmonella enterica strain SLR1_7627 plasmid pS7627-4, complete sequence	2020/08/30	circular	complete	28901	plasmid	3830	RefSeq	7964911	Complete Genome	2020/08/30 00:00	2020/08/30 00:00	True	15666300	SAMN15666300	Russia	missing	missing	missing		Salmonella enterica	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Salmonella	28901	Salmonella enterica	590	Salmonella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	64.6863136	97.7453061	Russia	52.9242819843342	CP060521.1			0	10.856857	9.399937	Col(pHAD28)_1, KU674895, 	
1897678947	NZ_CP060520.1	Salmonella enterica strain SLR1_7627 plasmid pS7627-3, complete sequence	2020/08/30	circular	complete	28901	plasmid	4073	RefSeq	7964911	Complete Genome	2020/08/30 00:00	2020/08/30 00:00	True	15666300	SAMN15666300	Russia	missing	missing	missing		Salmonella enterica	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Salmonella	28901	Salmonella enterica	590	Salmonella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	64.6863136	97.7453061	Russia	44.095261478026	CP060520.1			0	8.61317	7.220787	ColRNAI_1, DQ298019, 	
1897678946	NZ_CP060519.1	Salmonella enterica strain SLR1_7627 plasmid pS7627-2, complete sequence	2020/08/30	circular	complete	28901	plasmid	64443	RefSeq	7964911	Complete Genome	2020/08/30 00:00	2020/08/30 00:00	True	15666300	SAMN15666300	Russia	missing	missing	missing		Salmonella enterica	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Salmonella	28901	Salmonella enterica	590	Salmonella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	64.6863136	97.7453061	Russia	42.8549260586875	CP060519.1			0	-8.792556	1.563032	IncI2_1, KP347127, 	
1897678945	NZ_CP060518.1	Salmonella enterica strain SLR1_7627 plasmid pS7627-1, complete sequence	2020/08/30	circular	complete	28901	plasmid	233305	RefSeq	7964911	Complete Genome	2020/08/30 00:00	2020/08/30 00:00	True	15666300	SAMN15666300	Russia	missing	missing	missing		Salmonella enterica	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Salmonella	28901	Salmonella enterica	590	Salmonella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	64.6863136	97.7453061	Russia	46.5399369923491	CP060518.1			0	-3.1845012	14.75781	IncHI2A_1, BX664015, |IncQ1_1, M28829, |IncHI2_1, BX664015, 	IncHI2 DLST(-):smr0018(2);smr0199(-)
1897678904	NZ_CP060516.1	Salmonella enterica strain SLR1_8094 plasmid pS8094-1, complete sequence	2020/08/30	circular	complete	28901	plasmid	278034	RefSeq	7964901	Complete Genome	2020/08/30 00:00	2020/08/30 00:00	True	15666301	SAMN15666301	Russia	missing	missing	missing		Salmonella enterica	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Salmonella	28901	Salmonella enterica	590	Salmonella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	64.6863136	97.7453061	Russia	47.533395196271	CP060516.1			0	-2.3456137	12.045292	IncHI2A_1, BX664015, |IncHI2_1, BX664015, 	IncHI2 DLST(1):smr0018(1);smr0199(1)
1897677718	NZ_CP060525.1	Salmonella enterica strain SLR1_8250 plasmid pS8250-3, complete sequence	2020/08/30	circular	complete	28901	plasmid	2096	RefSeq	7964921	Complete Genome	2020/08/30 00:00	2020/08/30 00:00	True	15666299	SAMN15666299	Russia	missing	missing	missing		Salmonella enterica	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Salmonella	28901	Salmonella enterica	590	Salmonella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	64.6863136	97.7453061	Russia	55.5820610687023	CP060525.1			0	3.7735813	14.106002	ColpVC_1, JX133088, 	
1897677717	NZ_CP060524.1	Salmonella enterica strain SLR1_8250 plasmid pS8250-2, complete sequence	2020/08/30	circular	complete	28901	plasmid	33310	RefSeq	7964921	Complete Genome	2020/08/30 00:00	2020/08/30 00:00	True	15666299	SAMN15666299	Russia	missing	missing	missing		Salmonella enterica	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Salmonella	28901	Salmonella enterica	590	Salmonella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	64.6863136	97.7453061	Russia	41.8462924046833	CP060524.1			0	8.273854	-9.670568	IncX4_1, CP002895, 	
1897677716	NZ_CP060523.1	Salmonella enterica strain SLR1_8250 plasmid pS8250-1, complete sequence	2020/08/30	circular	complete	28901	plasmid	59372	RefSeq	7964921	Complete Genome	2020/08/30 00:00	2020/08/30 00:00	True	15666299	SAMN15666299	Russia	missing	missing	missing		Salmonella enterica	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Salmonella	28901	Salmonella enterica	590	Salmonella	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	64.6863136	97.7453061	Russia	51.9470457454692	CP060523.1			0	19.175701	8.282984	IncFIB(S)_1, FN432031, |IncFII(S)_1, CP000858, 	IncF RST(S1:A-:B-):FIA(-);FIB(22?);FIC(-);FII(-);FIIK(-);FIIS(1);FIIY(-)
1897675539	NZ_CP060527.1	Listeria monocytogenes strain OB080183 plasmid pOB080183, complete sequence	2020/08/30	circular	complete	1639	plasmid	90421	RefSeq	7964931	Complete Genome	2020/08/30 00:00	2020/08/30 00:00	True	15862383	SAMN15862383	USA: NY	missing	missing			Listeria monocytogenes	species	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Bacillales; Listeriaceae; Listeria	1639	Listeria monocytogenes	1637	Listeria	186820	Listeriaceae	1385	Bacillales	91061	Bacilli	1239	Firmicutes	2	Bacteria	43.1561681	-75.8449946	USA,NY	37.5709182601387	CP060527.1			0	13.934785	5.972492	rep26_3_M643p00680(N1011Aplasmid), CP006611, 	
1888790541	NZ_CP039122.1	Lactiplantibacillus plantarum strain DSM 20174 plasmid p256, complete sequence	2020/08/12	circular	complete	1590	plasmid	7218	RefSeq	7846591	Complete Genome	2020/08/10 00:00	2020/08/10 00:00	True	11357169	SAMN11357169	not determined			pickled cabbage	culture	Lactiplantibacillus plantarum	species	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactiplantibacillus	1590	Lactiplantibacillus plantarum	2767842	Lactiplantibacillus	33958	Lactobacillaceae	186826	Lactobacillales	91061	Bacilli	1239	Firmicutes	2	Bacteria				36.7691881407592	CP039122.1			0	14.888487	8.453198		
1887630573	NZ_CP044505.1	Lactiplantibacillus plantarum strain BCC9546 plasmid p05, complete sequence	2020/08/11	circular	complete	1590	plasmid	2271	RefSeq	7826561	Complete Genome	2020/08/06 00:00	2020/08/06 00:00	True	12871419	SAMN12871419	Thailand		Fermented pork (nham)		cell culture	Lactiplantibacillus plantarum	species	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactiplantibacillus	1590	Lactiplantibacillus plantarum	2767842	Lactiplantibacillus	33958	Lactobacillaceae	186826	Lactobacillales	91061	Bacilli	1239	Firmicutes	2	Bacteria	14.8971921	100.83273	Thailand	36.5477763099956	CP044505.1			0	13.618431	8.148807		
1887630571	NZ_CP044504.1	Lactiplantibacillus plantarum strain BCC9546 plasmid p04, complete sequence	2020/08/11	circular	complete	1590	plasmid	2414	RefSeq	7826561	Complete Genome	2020/08/06 00:00	2020/08/06 00:00	True	12871419	SAMN12871419	Thailand		Fermented pork (nham)		cell culture	Lactiplantibacillus plantarum	species	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactiplantibacillus	1590	Lactiplantibacillus plantarum	2767842	Lactiplantibacillus	33958	Lactobacillaceae	186826	Lactobacillales	91061	Bacilli	1239	Firmicutes	2	Bacteria	14.8971921	100.83273	Thailand	38.3595691797846	CP044504.1			0	13.474356	8.365419	repUS64_1_repA(pR18), JN601038, 	
1887630569	NZ_CP044503.1	Lactiplantibacillus plantarum strain BCC9546 plasmid p03, complete sequence	2020/08/11	circular	complete	1590	plasmid	6352	RefSeq	7826561	Complete Genome	2020/08/06 00:00	2020/08/06 00:00	True	12871419	SAMN12871419	Thailand		Fermented pork (nham)		cell culture	Lactiplantibacillus plantarum	species	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactiplantibacillus	1590	Lactiplantibacillus plantarum	2767842	Lactiplantibacillus	33958	Lactobacillaceae	186826	Lactobacillales	91061	Bacilli	1239	Firmicutes	2	Bacteria	14.8971921	100.83273	Thailand	36.7443324937028	CP044503.1			0	14.74691	8.343782		
1887630567	NZ_CP044502.1	Lactiplantibacillus plantarum strain BCC9546 plasmid p02, complete sequence	2020/08/11	circular	complete	1590	plasmid	41908	RefSeq	7826561	Complete Genome	2020/08/06 00:00	2020/08/06 00:00	True	12871419	SAMN12871419	Thailand		Fermented pork (nham)		cell culture	Lactiplantibacillus plantarum	species	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactiplantibacillus	1590	Lactiplantibacillus plantarum	2767842	Lactiplantibacillus	33958	Lactobacillaceae	186826	Lactobacillales	91061	Bacilli	1239	Firmicutes	2	Bacteria	14.8971921	100.83273	Thailand	39.5485348859406	CP044502.1			0	15.671448	7.963552		
1887630565	NZ_CP044501.1	Lactiplantibacillus plantarum strain BCC9546 plasmid p01, complete sequence	2020/08/11	circular	complete	1590	plasmid	52070	RefSeq	7826561	Complete Genome	2020/08/06 00:00	2020/08/06 00:00	True	12871419	SAMN12871419	Thailand		Fermented pork (nham)		cell culture	Lactiplantibacillus plantarum	species	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactiplantibacillus	1590	Lactiplantibacillus plantarum	2767842	Lactiplantibacillus	33958	Lactobacillaceae	186826	Lactobacillales	91061	Bacilli	1239	Firmicutes	2	Bacteria	14.8971921	100.83273	Thailand	38.7363164970232	CP044501.1			0	15.998188	8.352907		
1879016345	NZ_CP044235.1	Lactiplantibacillus plantarum strain BK-021 plasmid unnamed2, complete sequence	2020/07/24	circular	complete	1590	plasmid	43160	RefSeq	7392511	Complete Genome	2020/07/23 00:00	2020/07/23 00:00	True	11650980	SAMN11650980	South Korea: pohang city		Fermented onions		metagenomic assembly	Lactiplantibacillus plantarum	species	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactiplantibacillus	1590	Lactiplantibacillus plantarum	2767842	Lactiplantibacillus	33958	Lactobacillaceae	186826	Lactobacillales	91061	Bacilli	1239	Firmicutes	2	Bacteria	36.0189315	129.3429384	South Korea,pohang city	39.4323447636701	CP044235.1			0	15.735221	8.096537		
1879016325	NZ_CP044234.1	Lactiplantibacillus plantarum strain BK-021 plasmid unnamed1, complete sequence	2020/07/24	circular	complete	1590	plasmid	74921	RefSeq	7392511	Complete Genome	2020/07/23 00:00	2020/07/23 00:00	True	11650980	SAMN11650980	South Korea: pohang city		Fermented onions		metagenomic assembly	Lactiplantibacillus plantarum	species	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactiplantibacillus	1590	Lactiplantibacillus plantarum	2767842	Lactiplantibacillus	33958	Lactobacillaceae	186826	Lactobacillales	91061	Bacilli	1239	Firmicutes	2	Bacteria	36.0189315	129.3429384	South Korea,pohang city	40.2330454745665	CP044234.1			0	15.714674	8.037685		
1878862433	NZ_CP046937.1	Lactiplantibacillus plantarum strain HC-2 plasmid unnamed2, complete sequence	2020/07/24	circular	complete	1590	plasmid	48701	RefSeq	7382071	Complete Genome	2020/07/22 00:00	2020/07/22 00:00	True	13555603	SAMN13555603	China: Qingdao			Chaeturichthys stigmatias	whole organism	Lactiplantibacillus plantarum	species	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactiplantibacillus	1590	Lactiplantibacillus plantarum	2767842	Lactiplantibacillus	33958	Lactobacillaceae	186826	Lactobacillales	91061	Bacilli	1239	Firmicutes	2	Bacteria	36.0895093	120.3497193	China,Qingdao	38.830824829059	CP046937.1			0	15.755419	8.098661		
1878862432	NZ_CP046936.1	Lactiplantibacillus plantarum strain HC-2 plasmid unnamed1, complete sequence	2020/07/24	circular	complete	1590	plasmid	71784	RefSeq	7382071	Complete Genome	2020/07/22 00:00	2020/07/22 00:00	True	13555603	SAMN13555603	China: Qingdao			Chaeturichthys stigmatias	whole organism	Lactiplantibacillus plantarum	species	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactiplantibacillus	1590	Lactiplantibacillus plantarum	2767842	Lactiplantibacillus	33958	Lactobacillaceae	186826	Lactobacillales	91061	Bacilli	1239	Firmicutes	2	Bacteria	36.0895093	120.3497193	China,Qingdao	37.2130279728073	CP046936.1		BACT000014	1	15.9793005	8.249169	repUS73_1_rep(pLBUC02), CP002654, 	
1864210638	NZ_KU707950.1	Lactiplantibacillus plantarum strain 1-3 plasmid pM411, complete sequence	2020/07/01	circular	complete	1590	plasmid	2303	RefSeq						14227247	SAMN14227247						Lactiplantibacillus plantarum	species	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactiplantibacillus	1590	Lactiplantibacillus plantarum	2767842	Lactiplantibacillus	33958	Lactobacillaceae	186826	Lactobacillales	91061	Bacilli	1239	Firmicutes	2	Bacteria				32.9570125922709	KU707950.1			0	13.502671	7.969751	repUS53_1_repB(pJB01), AY425961, 	
